cohort_type,cohort_month,dimension,first_value,m,metric,measure,cohort_size,ltv_per_user
purchase,2025-09-01,category,otc hl,0,any,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,0,same,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,1,any,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,1,same,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,2,any,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,2,same,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,3,any,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,3,same,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,4,any,gross_margin,2,161.62
purchase,2025-09-01,category,otc hl,4,same,gross_margin,2,161.62
purchase,2025-09-01,category,otc sh,0,any,gross_margin,6,142.17
purchase,2025-09-01,category,otc sh,0,same,gross_margin,6,142.17
purchase,2025-09-01,category,otc sh,1,any,gross_margin,6,162.0
purchase,2025-09-01,category,otc sh,1,same,gross_margin,6,162.0
purchase,2025-09-01,category,otc sh,2,any,gross_margin,6,181.83
purchase,2025-09-01,category,otc sh,2,same,gross_margin,6,181.83
purchase,2025-09-01,category,otc sh,3,any,gross_margin,6,202.66
purchase,2025-09-01,category,otc sh,3,same,gross_margin,6,202.66
purchase,2025-09-01,category,otc sh,4,any,gross_margin,6,223.48
purchase,2025-09-01,category,otc sh,4,same,gross_margin,6,223.48
purchase,2025-09-01,category,otc sk,0,any,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,0,same,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,1,any,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,1,same,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,2,any,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,2,same,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,3,any,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,3,same,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,4,any,gross_margin,1,369.0
purchase,2025-09-01,category,otc sk,4,same,gross_margin,1,369.0
purchase,2025-09-01,category,pom bg,0,any,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,0,same,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,1,any,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,1,same,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,2,any,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,2,same,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,3,any,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,3,same,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,4,any,gross_margin,2,319.0
purchase,2025-09-01,category,pom bg,4,same,gross_margin,2,319.0
purchase,2025-09-01,category,pom hl,0,any,gross_margin,65,639.74
purchase,2025-09-01,category,pom hl,0,same,gross_margin,65,580.38
purchase,2025-09-01,category,pom hl,1,any,gross_margin,65,795.79
purchase,2025-09-01,category,pom hl,1,same,gross_margin,65,736.43
purchase,2025-09-01,category,pom hl,2,any,gross_margin,65,982.88
purchase,2025-09-01,category,pom hl,2,same,gross_margin,65,914.25
purchase,2025-09-01,category,pom hl,3,any,gross_margin,65,1339.57
purchase,2025-09-01,category,pom hl,3,same,gross_margin,65,1260.74
purchase,2025-09-01,category,pom hl,4,any,gross_margin,65,1465.18
purchase,2025-09-01,category,pom hl,4,same,gross_margin,65,1372.77
purchase,2025-09-01,category,pom sh,0,any,gross_margin,12,502.0
purchase,2025-09-01,category,pom sh,0,same,gross_margin,12,472.08
purchase,2025-09-01,category,pom sh,1,any,gross_margin,12,502.0
purchase,2025-09-01,category,pom sh,1,same,gross_margin,12,472.08
purchase,2025-09-01,category,pom sh,2,any,gross_margin,12,512.75
purchase,2025-09-01,category,pom sh,2,same,gross_margin,12,472.08
purchase,2025-09-01,category,pom sh,3,any,gross_margin,12,512.75
purchase,2025-09-01,category,pom sh,3,same,gross_margin,12,472.08
purchase,2025-09-01,category,pom sh,4,any,gross_margin,12,512.75
purchase,2025-09-01,category,pom sh,4,same,gross_margin,12,472.08
purchase,2025-10-01,category,otc hl,0,any,gross_margin,2,478.6
purchase,2025-10-01,category,otc hl,0,same,gross_margin,2,239.3
purchase,2025-10-01,category,otc hl,1,any,gross_margin,2,478.6
purchase,2025-10-01,category,otc hl,1,same,gross_margin,2,239.3
purchase,2025-10-01,category,otc hl,2,any,gross_margin,2,478.6
purchase,2025-10-01,category,otc hl,2,same,gross_margin,2,239.3
purchase,2025-10-01,category,otc hl,3,any,gross_margin,2,478.6
purchase,2025-10-01,category,otc hl,3,same,gross_margin,2,239.3
purchase,2025-10-01,category,otc sh,0,any,gross_margin,16,135.69
purchase,2025-10-01,category,otc sh,0,same,gross_margin,16,135.69
purchase,2025-10-01,category,otc sh,1,any,gross_margin,16,135.69
purchase,2025-10-01,category,otc sh,1,same,gross_margin,16,135.69
purchase,2025-10-01,category,otc sh,2,any,gross_margin,16,135.69
purchase,2025-10-01,category,otc sh,2,same,gross_margin,16,135.69
purchase,2025-10-01,category,otc sh,3,any,gross_margin,16,144.15
purchase,2025-10-01,category,otc sh,3,same,gross_margin,16,144.15
purchase,2025-10-01,category,pom bg,0,any,gross_margin,3,295.75
purchase,2025-10-01,category,pom bg,0,same,gross_margin,3,295.75
purchase,2025-10-01,category,pom bg,1,any,gross_margin,3,295.75
purchase,2025-10-01,category,pom bg,1,same,gross_margin,3,295.75
purchase,2025-10-01,category,pom bg,2,any,gross_margin,3,295.75
purchase,2025-10-01,category,pom bg,2,same,gross_margin,3,295.75
purchase,2025-10-01,category,pom bg,3,any,gross_margin,3,295.75
purchase,2025-10-01,category,pom bg,3,same,gross_margin,3,295.75
purchase,2025-10-01,category,pom hl,0,any,gross_margin,76,724.35
purchase,2025-10-01,category,pom hl,0,same,gross_margin,76,700.06
purchase,2025-10-01,category,pom hl,1,any,gross_margin,76,843.23
purchase,2025-10-01,category,pom hl,1,same,gross_margin,76,818.94
purchase,2025-10-01,category,pom hl,2,any,gross_margin,76,1039.33
purchase,2025-10-01,category,pom hl,2,same,gross_margin,76,1011.45
purchase,2025-10-01,category,pom hl,3,any,gross_margin,76,1387.92
purchase,2025-10-01,category,pom hl,3,same,gross_margin,76,1333.0
purchase,2025-10-01,category,pom sh,0,any,gross_margin,4,503.5
purchase,2025-10-01,category,pom sh,0,same,gross_margin,4,503.5
purchase,2025-10-01,category,pom sh,1,any,gross_margin,4,503.5
purchase,2025-10-01,category,pom sh,1,same,gross_margin,4,503.5
purchase,2025-10-01,category,pom sh,2,any,gross_margin,4,689.88
purchase,2025-10-01,category,pom sh,2,same,gross_margin,4,689.88
purchase,2025-10-01,category,pom sh,3,any,gross_margin,4,689.88
purchase,2025-10-01,category,pom sh,3,same,gross_margin,4,689.88
purchase,2025-11-01,category,otc hl,0,any,gross_margin,7,304.56
purchase,2025-11-01,category,otc hl,0,same,gross_margin,7,153.59
purchase,2025-11-01,category,otc hl,1,any,gross_margin,7,304.56
purchase,2025-11-01,category,otc hl,1,same,gross_margin,7,153.59
purchase,2025-11-01,category,otc hl,2,any,gross_margin,7,368.91
purchase,2025-11-01,category,otc hl,2,same,gross_margin,7,185.76
purchase,2025-11-01,category,otc sh,0,any,gross_margin,65,125.6
purchase,2025-11-01,category,otc sh,0,same,gross_margin,65,124.0
purchase,2025-11-01,category,otc sh,1,any,gross_margin,65,129.07
purchase,2025-11-01,category,otc sh,1,same,gross_margin,65,125.44
purchase,2025-11-01,category,otc sh,2,any,gross_margin,65,131.62
purchase,2025-11-01,category,otc sh,2,same,gross_margin,65,126.71
purchase,2025-11-01,category,pom bg,0,any,gross_margin,3,352.0
purchase,2025-11-01,category,pom bg,0,same,gross_margin,3,282.33
purchase,2025-11-01,category,pom bg,1,any,gross_margin,3,604.63
purchase,2025-11-01,category,pom bg,1,same,gross_margin,3,461.82
purchase,2025-11-01,category,pom bg,2,any,gross_margin,3,827.93
purchase,2025-11-01,category,pom bg,2,same,gross_margin,3,685.12
purchase,2025-11-01,category,pom hl,0,any,gross_margin,77,696.13
purchase,2025-11-01,category,pom hl,0,same,gross_margin,77,612.45
purchase,2025-11-01,category,pom hl,1,any,gross_margin,77,861.84
purchase,2025-11-01,category,pom hl,1,same,gross_margin,77,752.42
purchase,2025-11-01,category,pom hl,2,any,gross_margin,77,1054.12
purchase,2025-11-01,category,pom hl,2,same,gross_margin,77,936.07
purchase,2025-11-01,category,pom sh,0,any,gross_margin,10,455.83
purchase,2025-11-01,category,pom sh,0,same,gross_margin,10,406.78
purchase,2025-11-01,category,pom sh,1,any,gross_margin,10,455.83
purchase,2025-11-01,category,pom sh,1,same,gross_margin,10,406.78
purchase,2025-11-01,category,pom sh,2,any,gross_margin,10,587.92
purchase,2025-11-01,category,pom sh,2,same,gross_margin,10,538.87
purchase,2025-12-01,category,otc hl,0,any,gross_margin,1,691.75
purchase,2025-12-01,category,otc hl,0,same,gross_margin,1,691.75
purchase,2025-12-01,category,otc hl,1,any,gross_margin,1,1141.26
purchase,2025-12-01,category,otc hl,1,same,gross_margin,1,1058.22
purchase,2025-12-01,category,otc sh,0,any,gross_margin,54,131.37
purchase,2025-12-01,category,otc sh,0,same,gross_margin,54,129.54
purchase,2025-12-01,category,otc sh,1,any,gross_margin,54,131.37
purchase,2025-12-01,category,otc sh,1,same,gross_margin,54,129.54
purchase,2025-12-01,category,pom bg,0,any,gross_margin,3,310.54
purchase,2025-12-01,category,pom bg,0,same,gross_margin,3,310.54
purchase,2025-12-01,category,pom bg,1,any,gross_margin,3,310.54
purchase,2025-12-01,category,pom bg,1,same,gross_margin,3,310.54
purchase,2025-12-01,category,pom hl,0,any,gross_margin,66,715.34
purchase,2025-12-01,category,pom hl,0,same,gross_margin,66,689.58
purchase,2025-12-01,category,pom hl,1,any,gross_margin,66,946.56
purchase,2025-12-01,category,pom hl,1,same,gross_margin,66,889.87
purchase,2025-12-01,category,pom sh,0,any,gross_margin,22,492.22
purchase,2025-12-01,category,pom sh,0,same,gross_margin,22,468.36
purchase,2025-12-01,category,pom sh,1,any,gross_margin,22,492.22
purchase,2025-12-01,category,pom sh,1,same,gross_margin,22,468.36
purchase,2026-01-01,category,otc hl,0,any,gross_margin,3,90.3
purchase,2026-01-01,category,otc hl,0,same,gross_margin,3,90.3
purchase,2026-01-01,category,otc sh,0,any,gross_margin,51,138.16
purchase,2026-01-01,category,otc sh,0,same,gross_margin,51,138.16
purchase,2026-01-01,category,otc sk,0,any,gross_margin,1,0.0
purchase,2026-01-01,category,otc sk,0,same,gross_margin,1,0.0
purchase,2026-01-01,category,pom bg,0,any,gross_margin,1,334.95
purchase,2026-01-01,category,pom bg,0,same,gross_margin,1,334.95
purchase,2026-01-01,category,pom hl,0,any,gross_margin,85,751.18
purchase,2026-01-01,category,pom hl,0,same,gross_margin,85,710.24
purchase,2026-01-01,category,pom sh,0,any,gross_margin,24,557.26
purchase,2026-01-01,category,pom sh,0,same,gross_margin,24,483.63
